 1960	1	3	        0	0.01	#_266       
 1961	1	3	        0	0.01	#_267       
 1962	1	3	        0	0.01	#_268       
 1963	1	3	        0	0.01	#_269       
 1964	1	3	        0	0.01	#_270       
 1965	1	3	        0	0.01	#_271       
 1966	1	3	        0	0.01	#_272       
 1967	1	3	        0	0.01	#_273       
 1968	1	3	        0	0.01	#_274       
 1969	1	3	        0	0.01	#_275       
 1970	1	3	        0	0.01	#_276       
 1971	1	3	        0	0.01	#_277       
 1972	1	3	        0	0.01	#_278       
 1973	1	3	        0	0.01	#_279       
 1974	1	3	        0	0.01	#_280       
 1975	1	3	  30.7799	 0.1	#_281       
 1976	1	3	  130.235	 0.1	#_282       
 1977	1	3	  122.558	 0.1	#_283       
 1978	1	3	  195.445	 0.1	#_284       
 1979	1	3	  199.845	 0.1	#_285       
 1980	1	3	      272	 0.1	#_286       
 1981	1	3	   227.95	 0.1	#_287       
 1982	1	3	   157.51	 0.1	#_288       
 1983	1	3	   131.46	 0.1	#_289       
 1984	1	3	   294.74	 0.1	#_290       
 1985	1	3	   182.61	 0.1	#_291       
 1986	1	3	  258.153	 0.1	#_292       
 1987	1	3	  182.692	 0.1	#_293       
 1988	1	3	   231.61	 0.1	#_294       
 1989	1	3	   211.96	 0.1	#_295       
 1990	1	3	   230.18	 0.1	#_296       
 1991	1	3	  556.103	 0.1	#_297       
 1992	1	3	  448.271	 0.1	#_298       
 1993	1	3	  266.154	 0.1	#_299       
 1994	1	3	  583.667	 0.1	#_300       
 1995	1	3	  428.755	 0.1	#_301       
 1996	1	3	  733.226	 0.1	#_302       
 1997	1	3	  357.076	 0.1	#_303       
 1998	1	3	   587.21	 0.1	#_304       
 1999	1	3	  371.141	 0.1	#_305       
 2000	1	3	  284.015	 0.1	#_306       
 2001	1	3	  209.641	 0.1	#_307       
 2002	1	3	  158.583	 0.1	#_308       
 2003	1	3	  22.5667	 0.1	#_309       
 2004	1	3	    49.57	 0.1	#_310       
 2005	1	3	  144.412	 0.1	#_311       
 2006	1	3	  157.898	 0.1	#_312       
 2007	1	3	  193.101	 0.1	#_313       
 2008	1	3	  180.488	 0.1	#_314       
 2009	1	3	   135.35	 0.1	#_315       
 2010	1	3	  88.8804	 0.1	#_316       
 2011	1	3	  130.206	 0.1	#_317       
 2012	1	3	  164.413	 0.1	#_318       
 2013	1	3	  147.245	 0.1	#_319       
 2014	1	3	  307.587	 0.1	#_320       
 2015	1	3	    386.2	 0.1	#_321       
 2016	1	3	    440.8	 0.1	#_322       
 2017	1	3	   1455.2	 0.1	#_323       
 2018	1	3	   1081.3	 0.1	#_324       
 2019	1	3	  1101.55	 0.1	#_325       
 2020	1	3	  746.694	 0.1	#_326       
 2021	1	3	  617.298	 0.1	#_327       
 2022	1	3	  1119.03	 0.1	#_328       
 2023	1	3	  673.161	 0.1	#_329       
 2024	1	3	   533.84	 0.1	#_330       
 -999	1	4	        0	0.01	#_331       
 1916	1	4	        0	0.01	#_332       
 1917	1	4	        0	0.01	#_333       
 1918	1	4	        0	0.01	#_334       
 1919	1	4	        0	0.01	#_335       
 1920	1	4	        0	0.01	#_336       
 1921	1	4	        0	0.01	#_337       
 1922	1	4	        0	0.01	#_338       
 1923	1	4	        0	0.01	#_339       
 1924	1	4	        0	0.01	#_340       
 1925	1	4	        0	0.01	#_341       
 1926	1	4	        0	0.01	#_342       
 1927	1	4	        0	0.01	#_343       
 1928	1	4	        0	0.01	#_344       
 1929	1	4	        0	0.01	#_345       
 1930	1	4	        0	0.01	#_346       
 1931	1	4	        0	0.01	#_347       
 1932	1	4	        0	0.01	#_348       
 1933	1	4	        0	0.01	#_349       
 1934	1	4	        0	0.01	#_350       
 1935	1	4	        0	0.01	#_351       
 1936	1	4	        0	0.01	#_352       
 1937	1	4	        0	0.01	#_353       
 1938	1	4	        0	0.01	#_354       
 1939	1	4	        0	0.01	#_355       
 1940	1	4	        0	0.01	#_356       
 1941	1	4	        0	0.01	#_357       
 1942	1	4	        0	0.01	#_358       
 1943	1	4	        0	0.01	#_359       
 1944	1	4	        0	0.01	#_360       
 1945	1	4	        0	0.01	#_361       
 1946	1	4	        0	0.01	#_362       
 1947	1	4	        0	0.01	#_363       
 1948	1	4	        0	0.01	#_364       
 1949	1	4	        0	0.01	#_365       
 1950	1	4	        0	0.01	#_366       
 1951	1	4	        0	0.01	#_367       
 1952	1	4	        0	0.01	#_368       
 1953	1	4	        0	0.01	#_369       
 1954	1	4	        0	0.01	#_370       
 1955	1	4	        0	0.01	#_371       
 1956	1	4	        0	0.01	#_372       
 1957	1	4	        0	0.01	#_373       
 1958	1	4	        0	0.01	#_374       
 1959	1	4	        0	0.01	#_375       
 1960	1	4	        0	0.01	#_376       
 1961	1	4	        0	0.01	#_377       
 1962	1	4	        0	0.01	#_378       
 1963	1	4	        0	0.01	#_379       
 1964	1	4	        0	0.01	#_380       
 1965	1	4	        0	0.01	#_381       
 1966	1	4	        0	0.01	#_382       
 1967	1	4	        0	0.01	#_383       
 1968	1	4	        0	0.01	#_384       
 1969	1	4	        0	0.01	#_385       
 1970	1	4	        0	0.01	#_386       
 1971	1	4	        0	0.01	#_387       
 1972	1	4	        0	0.01	#_388       
 1973	1	4	        0	0.01	#_389       
 1974	1	4	        0	0.01	#_390       
 1975	1	4	        0	0.01	#_391       
 1976	1	4	        0	0.01	#_392       
 1977	1	4	        0	0.01	#_393       
 1978	1	4	        0	0.01	#_394       
 1979	1	4	        0	0.01	#_395       
 1980	1	4	        0	0.01	#_396       
 1981	1	4	        0	0.01	#_397       
 1982	1	4	        0	0.01	#_398       
 1983	1	4	        0	0.01	#_399       
 1984	1	4	        0	0.01	#_400       
 1985	1	4	        0	0.01	#_401       
 1986	1	4	        0	0.01	#_402       
 1987	1	4	        0	0.01	#_403       
 1988	1	4	        0	0.01	#_404       
 1989	1	4	        0	0.01	#_405       
 1990	1	4	        0	0.01	#_406       
 1991	1	4	        0	0.01	#_407       
 1992	1	4	        0	0.01	#_408       
 1993	1	4	        0	0.01	#_409       
 1994	1	4	        0	0.01	#_410       
 1995	1	4	        0	0.01	#_411       
 1996	1	4	        0	0.01	#_412       
 1997	1	4	        0	0.01	#_413       
 1998	1	4	        0	0.01	#_414       
 1999	1	4	        0	0.01	#_415       
 2000	1	4	        0	0.01	#_416       
 2001	1	4	        0	0.01	#_417       
 2002	1	4	        0	0.01	#_418       
 2003	1	4	        0	0.01	#_419       
 2004	1	4	        0	0.01	#_420       
 2005	1	4	        0	0.01	#_421       
 2006	1	4	        0	0.01	#_422       
 2007	1	4	        0	0.01	#_423       
 2008	1	4	        0	0.01	#_424       
 2009	1	4	        0	0.01	#_425       
 2010	1	4	        0	0.01	#_426       
 2011	1	4	        0	0.01	#_427       
 2012	1	4	        0	0.01	#_428       
 2013	1	4	        0	0.01	#_429       
 2014	1	4	        0	0.01	#_430       
 2015	1	4	        0	0.01	#_431       
 2016	1	4	        0	0.01	#_432       
 2017	1	4	        0	0.01	#_433       
 2018	1	4	        0	0.01	#_434       
 2019	1	4	        0	0.01	#_435       
 2020	1	4	        0	0.01	#_436       
 2021	1	4	        0	0.01	#_437       
 2022	1	4	        0	0.01	#_438       
 2023	1	4	        0	0.01	#_439       
 2024	1	4	        0	0.01	#_440       
 -999	1	5	        0	0.01	#_441       
 1916	1	5	        0	0.01	#_442       
 1917	1	5	        0	0.01	#_443       
 1918	1	5	        0	0.01	#_444       
 1919	1	5	        0	0.01	#_445       
 1920	1	5	        0	0.01	#_446       
 1921	1	5	        0	0.01	#_447       
 1922	1	5	        0	0.01	#_448       
 1923	1	5	        0	0.01	#_449       
 1924	1	5	        0	0.01	#_450       
 1925	1	5	        0	0.01	#_451       
 1926	1	5	        0	0.01	#_452       
 1927	1	5	        0	0.01	#_453       
 1928	1	5	        0	0.01	#_454       
 1929	1	5	        0	0.01	#_455       
 1930	1	5	        0	0.01	#_456       
 1931	1	5	        0	0.01	#_457       
 1932	1	5	        0	0.01	#_458       
 1933	1	5	        0	0.01	#_459       
 1934	1	5	        0	0.01	#_460       
 1935	1	5	        0	0.01	#_461       
 1936	1	5	        0	0.01	#_462       
 1937	1	5	        0	0.01	#_463       
 1938	1	5	        0	0.01	#_464       
 1939	1	5	        0	0.01	#_465       
 1940	1	5	        0	0.01	#_466       
 1941	1	5	        0	0.01	#_467       
 1942	1	5	        0	0.01	#_468       
 1943	1	5	        0	0.01	#_469       
 1944	1	5	        0	0.01	#_470       
 1945	1	5	        0	0.01	#_471       
 1946	1	5	        0	0.01	#_472       
 1947	1	5	        0	0.01	#_473       
 1948	1	5	        0	0.01	#_474       
 1949	1	5	        0	0.01	#_475       
 1950	1	5	        0	0.01	#_476       
 1951	1	5	        0	0.01	#_477       
 1952	1	5	        0	0.01	#_478       
 1953	1	5	        0	0.01	#_479       
 1954	1	5	        0	0.01	#_480       
 1955	1	5	        0	0.01	#_481       
 1956	1	5	        0	0.01	#_482       
 1957	1	5	        0	0.01	#_483       
 1958	1	5	        0	0.01	#_484       
 1959	1	5	        0	0.01	#_485       
 1960	1	5	        0	0.01	#_486       
 1961	1	5	        0	0.01	#_487       
 1962	1	5	        0	0.01	#_488       
 1963	1	5	        0	0.01	#_489       
 1964	1	5	        0	0.01	#_490       
 1965	1	5	        0	0.01	#_491       
 1966	1	5	        0	0.01	#_492       
 1967	1	5	        0	0.01	#_493       
 1968	1	5	        0	0.01	#_494       
 1969	1	5	        0	0.01	#_495       
 1970	1	5	        0	0.01	#_496       
 1971	1	5	        0	0.01	#_497       
 1972	1	5	        0	0.01	#_498       
 1973	1	5	        0	0.01	#_499       
 1974	1	5	        0	0.01	#_500       
 1975	1	5	        0	0.01	#_501       
 1976	1	5	        0	0.01	#_502       
 1977	1	5	        0	0.01	#_503       
 1978	1	5	        0	0.01	#_504       
 1979	1	5	        0	0.01	#_505       
 1980	1	5	        0	0.01	#_506       
 1981	1	5	        0	0.01	#_507       
 1982	1	5	        0	0.01	#_508       
 1983	1	5	        0	0.01	#_509       
 1984	1	5	        0	0.01	#_510       
 1985	1	5	        0	0.01	#_511       
 1986	1	5	        0	0.01	#_512       
 1987	1	5	        0	0.01	#_513       
 1988	1	5	        0	0.01	#_514       
 1989	1	5	        0	0.01	#_515       
 1990	1	5	        0	0.01	#_516       
 1991	1	5	        0	0.01	#_517       
 1992	1	5	        0	0.01	#_518       
 1993	1	5	        0	0.01	#_519       
 1994	1	5	        0	0.01	#_520       
 1995	1	5	        0	0.01	#_521       
 1996	1	5	        0	0.01	#_522       
 1997	1	5	        0	0.01	#_523       
 1998	1	5	        0	0.01	#_524       
 1999	1	5	        0	0.01	#_525       
 2000	1	5	        0	0.01	#_526       
 2001	1	5	        0	0.01	#_527       
 2002	1	5	        0	0.01	#_528       
 2003	1	5	        0	0.01	#_529       
 2004	1	5	        0	0.01	#_530       
 2005	1	5	        0	0.01	#_531       
 2006	1	5	        0	0.01	#_532       
 2007	1	5	        0	0.01	#_533       
 2008	1	5	        0	0.01	#_534       
 2009	1	5	        0	0.01	#_535       
 2010	1	5	        0	0.01	#_536       
 2011	1	5	        0	0.01	#_537       
 2012	1	5	        0	0.01	#_538       
 2013	1	5	        0	0.01	#_539       
 2014	1	5	        0	0.01	#_540       
 2015	1	5	        0	0.01	#_541       
 2016	1	5	        0	0.01	#_542       
 2017	1	5	        0	0.01	#_543       
 2018	1	5	        0	0.01	#_544       
 2019	1	5	        0	0.01	#_545       
 2020	1	5	        0	0.01	#_546       
 2021	1	5	        0	0.01	#_547       
 2022	1	5	        0	0.01	#_548       
 2023	1	5	        0	0.01	#_549       
 2024	1	5	        0	0.01	#_550       
-9999	0	0	        0	   0	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_fleet	units	errtype	SD_report
1	1	0	0	#_BottomTrawl  
2	1	0	0	#_MidwaterTrawl
3	1	0	0	#_Hake         
4	1	0	0	#_ignore1      
5	1	0	0	#_ignore2      
6	0	0	0	#_JuvSurvey    
7	1	0	0	#_Triennial    
8	1	0	0	#_WCGBTS       
9	1	0	0	#_ForeignAtSea 
#
#_CPUE_data
#_year	month	index	obs	se_log
 1984	  7	1	 331.47	  0.2121	#_1         
 1985	  7	1	 100.88	  0.1875	#_2         
 1986	  7	1	 227.08	  0.2928	#_3         
 1987	  7	1	 169.08	   0.273	#_4         
 1988	  7	1	  93.97	  0.2897	#_5         
 1989	  7	1	  164.1	  0.1749	#_6         
 1990	  7	1	  78.49	  0.1348	#_7         
 1991	  7	1	  73.59	  0.1275	#_8         
 1992	  7	1	  83.16	  0.1179	#_9         
 1993	  7	1	  53.58	  0.1314	#_10        
 1994	  7	1	 100.34	  0.1128	#_11        
 1995	  7	1	 109.96	  0.1387	#_12        
 1996	  7	1	  94.81	  0.1357	#_13        
 1997	  7	1	  97.23	  0.1502	#_14        
 1998	  7	1	  56.56	  0.1718	#_15        
 1999	  7	1	  84.46	  0.1684	#_16        
 1983	  7	3	  2.889	  0.1202	#_17        
 1985	  7	3	  0.776	  0.1165	#_18        
 1986	  7	3	  0.823	  0.0809	#_19        
 1987	  7	3	   0.32	  0.0875	#_20        
 1988	  7	3	  0.659	  0.0774	#_21        
 1989	  7	3	  0.824	  0.0635	#_22        
 1990	  7	3	   0.71	   0.074	#_23        
 1991	  7	3	  1.264	  0.1251	#_24        
 1992	  7	3	  0.781	  0.1251	#_25        
 1993	  7	3	  0.801	  0.1038	#_26        
 1994	  7	3	  1.465	  0.0685	#_27        
 1995	  7	3	  0.455	  0.1057	#_28        
 1996	  7	3	  1.018	  0.0824	#_29        
 1997	  7	3	  0.886	  0.0767	#_30        
 1998	  7	3	   1.33	  0.0786	#_31        
 2004	  7	6	1050.31	0.319881	#_32        
 2005	  7	6	129.031	0.355274	#_33        
 2006	  7	6	1.39676	0.910768	#_34        
 2007	  7	6	4.36361	0.409429	#_35        
 2008	  7	6	109.644	0.270878	#_36        
 2009	  7	6	94.5025	0.232222	#_37        
 2011	  7	6	45.7681	 0.40405	#_38        
 2013	  7	6	11184.1	 1.15605	#_39        
 2014	  7	6	2192.81	0.323902	#_40        
 2015	  7	6	1309.04	0.812758	#_41        
 2016	  7	6	1891.68	 0.53933	#_42        
 2017	  7	6	53.5065	0.649031	#_43        
 2018	  7	6	31.9377	0.499883	#_44        
 2019	  7	6	36.0504	0.758332	#_45        
 2021	  7	6	155.051	0.394674	#_46        
 2022	  7	6	 332.75	0.376394	#_47        
 2023	  7	6	1437.49	 0.36215	#_48        
 2024	  7	6	634.118	0.271615	#_49        
 1980	7.6	7	7255.87	   0.732	#_50        
 1983	7.6	7	10838.7	    0.69	#_51        
 1986	7.6	7	5847.21	   0.774	#_52        
 1989	7.6	7	3884.95	   0.702	#_53        
 1992	7.6	7	7441.37	   0.707	#_54        
 1995	7.6	7	5885.03	   0.712	#_55        
 1998	7.6	7	9717.84	   0.696	#_56        
 2001	7.6	7	1980.62	   0.742	#_57        
 2004	7.6	7	1069.11	   0.853	#_58        
 2003	8.8	8	2380.93	0.437288	#_59        
 2004	8.8	8	1127.33	0.566769	#_60        
 2005	8.8	8	1251.85	0.432146	#_61        
